created_at,source,original_text,clean_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Mon May 10 15:40:48 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @healthertainer: Know yourself and then get yourself a hype-man to celebrate you and remind you of your awesomeness. Unapologetically 😂…,Know get hype-man celebrate remind awesomeness Unapologetically,0.0,0.0,en,217,64,aproko_doctor,1117925,9395,,,healthertainer,Lagos Nigeria
Mon May 10 15:19:22 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@naijaplayboi I have taken it. Have you?,I taken Have,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,naijaplayboi,Lagos Nigeria
Mon May 10 14:22:48 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Hauwa_L But you know you're not well abi?,But know 're well abi,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,Hauwa_L,Lagos Nigeria
Mon May 10 13:47:57 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@ScentHQ See smell na! ❤️❤️❤️❤️❤️,See smell na,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,ScentHQ,Lagos Nigeria
Mon May 10 13:40:29 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Ola2nbosunMatty Blown!,Blown,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,Ola2nbosunMatty,Lagos Nigeria
Mon May 10 13:28:27 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @_The100kclub: Lets get our monday started ▶️
Your 1000 NGN monthly contribution can go a long way in saving a life today.

Be part of o…",Lets get monday started Your NGN monthly contribution go long way saving life today.Be part,-0.05,0.4,en,66,32,aproko_doctor,1117925,9395,,,_The100kclub,Lagos Nigeria
Mon May 10 12:11:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@_PLICE I'm sorry you had to go through this,I 'm sorry go,-0.5,1.0,en,0,0,aproko_doctor,1117925,9395,,,_PLICE,Lagos Nigeria
Mon May 10 11:57:28 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @dubawaNG: The claim that Covid-19 vaccines cause impotency and a shorter life span is FALSE. The professor credited for this false clai…,The claim Covid-19 vaccines cause impotency shorter life span FALSE The professor credited false clai,-0.4000000000000001,0.6,en,110,78,aproko_doctor,1117925,9395,,,dubawaNG,Lagos Nigeria
Mon May 10 11:57:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Another lie around COVID vaccines was that it causes impotence. It's false. Very false.

Funny how these false claims go viral and the truth doesn't even get shared. https://t.co/w1T70bRYnu",Another lie around COVID vaccines causes impotence It 's false Very false.Funny false claims go viral truth n't even get shared,-0.26750000000000007,0.745,en,0,0,aproko_doctor,1117925,9395,False,,,Lagos Nigeria
Mon May 10 11:33:06 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@McQuertzo 🤣🤣🤣🤣,,0.0,0.0,und,0,0,aproko_doctor,1117925,9395,,,McQuertzo,Lagos Nigeria
Mon May 10 09:45:47 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","When I got married, I realized that something as small as wanting the AC on full blast when your partner likes room temperature can be a problem.

The trick is finding the middle ground. 

Don't say I didn't warn you o.",When I got married I realized something small wanting AC full blast partner likes room temperature problem.The trick finding middle ground Do n't say I n't warn,0.0875,0.30000000000000004,en,0,0,aproko_doctor,1117925,9395,,,,Lagos Nigeria
Mon May 10 09:10:40 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Elkrosmediahub Even the Cross wey our Lord and Savior carry no heavy pass this one.,Even Cross wey Lord Savior carry heavy pass one,0.05,0.25,en,0,0,aproko_doctor,1117925,9395,,,Elkrosmediahub,Lagos Nigeria
Mon May 10 08:37:27 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Clergymen who should know better telling their congregation not to take the COVID is an abuse of the trust of their congregation.

The COVID vaccine has been shown to be safe and will help reduce the spread of the pandemic.

Do your own research, don't swallow everything they say",Clergymen know better telling congregation take COVID abuse trust congregation.The COVID vaccine shown safe help reduce spread pandemic.Do research n't swallow everything say,0.5333333333333333,0.6666666666666666,en,0,0,aproko_doctor,1117925,9395,,,,Lagos Nigeria
Mon May 10 06:32:34 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@KolawoleFagite That's the spirit,That 's spirit,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,KolawoleFagite,Lagos Nigeria
Mon May 10 06:20:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Kits_Shop: Nike SB Trainers

Leather face

Promo: 10% discount _
Phone/Whatsapp: 08039562419
Telegram:https://t.co/aa7W48b3ZK
 Pls send…",Nike SB TrainersLeather facePromo discount _Phone/Whatsapp Telegram Pls send,0.0,0.0,en,105,74,aproko_doctor,1117925,9395,False,,Kits_Shop,Lagos Nigeria
Mon May 10 06:14:26 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@KelvinOssai @Bigzavi Congratulations!,Congratulations,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,"KelvinOssai, Bigzavi",Lagos Nigeria
Mon May 10 06:14:03 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","This week's challenge: Just 2 easy things:

Eat at least one fruit every day
Drink a glass/cup of water first thing after you wake

Who's in? RT to join us. Get your friends to join too.",This week 's challenge Just easy things Eat least one fruit every dayDrink glass/cup water first thing wakeWho 's RT join us Get friends join,0.1277777777777778,0.5222222222222223,en,0,0,aproko_doctor,1117925,9395,,,,Lagos Nigeria
Mon May 10 05:58:04 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@ScentHQ People should cop this! Insane value!,People cop Insane value,-1.0,1.0,en,0,0,aproko_doctor,1117925,9395,,,ScentHQ,Lagos Nigeria
Mon May 10 05:57:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@currentiyke One episode, I gave up",One episode I gave,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,currentiyke,Lagos Nigeria
Mon May 10 05:42:48 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@SandraGee_ Are you paying them any heed?,Are paying heed,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,SandraGee_,Lagos Nigeria
Mon May 10 05:42:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@rogzy_ Happy birthday chief,Happy birthday chief,0.8,1.0,en,0,0,aproko_doctor,1117925,9395,,,rogzy_,Lagos Nigeria
Sun May 09 22:01:32 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Emeka goes to the gym because he's motivated. His potbelly must come down. 

Next day, Emeka is in pain.

5 months later, Emeka has not exercised again, he says ""no be me k!ll Jesus"" He's drinking slimming tea

Don't be like Emeka, be consistent. That's how you get results.",Emeka goes gym 's motivated His potbelly must come Next day Emeka pain.5 months later Emeka exercised says `` k Jesus '' He 's drinking slimming teaDo n't like Emeka consistent That 's get results,0.023611111111111104,0.13472222222222224,en,0,0,aproko_doctor,1117925,9395,,,,Lagos Nigeria
Sun May 09 21:54:16 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@OgbeniDipo Good! Ehen now I can now listen to your professional courses. 😁😁😁,Good Ehen I listen professional courses,0.4875,0.35000000000000003,en,0,0,aproko_doctor,1117925,9395,,,OgbeniDipo,Lagos Nigeria
Sun May 09 21:37:52 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@bowNarrow007 And behind the ears... Please,And behind ears ... Please,-0.4,0.7,en,0,0,aproko_doctor,1117925,9395,,,bowNarrow007,Lagos Nigeria
Sun May 09 21:37:31 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Who's ready for this week's health challenge?,Who 's ready week 's health challenge,0.2,0.5,en,0,0,aproko_doctor,1117925,9395,,,,Lagos Nigeria
Sun May 09 21:09:59 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",What is this rubbish?! https://t.co/Gm5jMF48Bu,What rubbish,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,False,,,Lagos Nigeria
Sun May 09 19:01:16 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @wakawaka_doctor: If you want to migrate to SOUTH KOREA- follow this thread :,If want migrate SOUTH KOREA- follow thread,0.0,0.0,en,342,100,aproko_doctor,1117925,9395,,,wakawaka_doctor,Lagos Nigeria
Sun May 09 17:28:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@koinde Happy birthday. More life, more wins.",Happy birthday More life wins,0.525,0.55,en,0,0,aproko_doctor,1117925,9395,,,koinde,Lagos Nigeria
Sun May 09 17:11:50 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",How much water have you drunk today?,How much water drunk today,-0.15,0.6,en,0,0,aproko_doctor,1117925,9395,,,,Lagos Nigeria
Sun May 09 14:03:14 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@PreciousDasaolu This is crazy! Thank you, I really hope they pay the full consequences for their actions.",This crazy Thank I really hope pay full consequences actions,-0.0666666666666667,0.55,en,0,0,aproko_doctor,1117925,9395,,,PreciousDasaolu,Lagos Nigeria
Sun May 09 14:01:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @PreciousDasaolu: Yesterday, I stopped a gang of secondary school boys , about 6-10 of them, from raping a girl who is also their school…",Yesterday I stopped gang secondary school boys -10 raping girl also school,-0.3,0.3,en,13868,5551,aproko_doctor,1117925,9395,,,PreciousDasaolu,Lagos Nigeria
Sun May 09 12:59:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Are you still doing the things you were doing to win your partner's heart or have you seen finish?,Are still things win partner 's heart seen finish,0.8,0.4,en,0,0,aproko_doctor,1117925,9395,,,,Lagos Nigeria
Sun May 09 12:52:28 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@afalli We still don't know what he does.,We still n't know,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,afalli,Lagos Nigeria
Sun May 09 08:47:54 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@RichyBukana_ @Kits_Shop Very soon.,Very soon,0.2,0.3,en,0,0,aproko_doctor,1117925,9395,,,Kits_Shop,Lagos Nigeria
Sun May 09 08:47:30 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@StripesDtailor @TeMi_Cares There are more affordable options,There affordable options,0.5,0.5,en,0,0,aproko_doctor,1117925,9395,,,"StripesDtailor, TeMi_Cares",Lagos Nigeria
Sun May 09 08:40:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Kits_Shop: Adidas Supercourt 80s Trainers

Split rubber cupsole  

Promo: 10% discount _
Phone/Whatsapp: 08039562419
Telegram:https://t…",Adidas Supercourt TrainersSplit rubber cupsole Promo discount _Phone/Whatsapp Telegram,0.0,0.0,en,119,58,aproko_doctor,1117925,9395,,,Kits_Shop,Lagos Nigeria
Sun May 09 08:36:32 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@AgboolaStarr Fear fear,Fear fear,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,AgboolaStarr,Lagos Nigeria
Sun May 09 08:36:17 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @olawalesmd: Acute diarrhea can lead to loss of essential electrolytes like sodium, potassium, chloride. This can lead to electrolyte im…",Acute diarrhea lead loss essential electrolytes like sodium potassium chloride This lead electrolyte im,0.3,0.6,en,1313,593,aproko_doctor,1117925,9395,,,olawalesmd,Lagos Nigeria
Sun May 09 08:25:24 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@adesolagbenga It doesn't. Your pulse rate is different from your blood pressure,It n't Your pulse rate different blood pressure,0.0,0.6,en,0,0,aproko_doctor,1117925,9395,,,adesolagbenga,Lagos Nigeria
Sun May 09 08:24:22 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@iamdchairman_ Yes please.,Yes please,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,iamdchairman_,Lagos Nigeria
Sun May 09 08:13:12 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Check your blood pressure today:
Buy a blood pressure monitor especially for your parents.

High blood pressure has no symptoms, you won't know until it has started to cause damages.

Don't play 2 odds with your health.",Check blood pressure today Buy blood pressure monitor especially parents.High blood pressure symptoms wo n't know started cause damages.Do n't play odds health,0.08,0.77,en,0,0,aproko_doctor,1117925,9395,,,,Lagos Nigeria
Sun May 09 08:09:57 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@_PLICE I forgive you for using this photo o,I forgive using photo,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,_PLICE,Lagos Nigeria
Sun May 09 08:07:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Elkrosmediahub: Got hosted by Ebony Life Place, at their White Orchid Hotel, and it’s been quite an experience🤯🤩

My arrival😊... https:…",Got hosted Ebony Life Place White Orchid Hotel quite experienceMy arrival ... https,0.0,0.0,en,479,155,aproko_doctor,1117925,9395,,,Elkrosmediahub,Lagos Nigeria
Sun May 09 06:39:39 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@okoyedonaldson @sparvinz You're a wonderful speaker.,You 're wonderful speaker,1.0,1.0,en,0,0,aproko_doctor,1117925,9395,,,"okoyedonaldson, sparvinz",Lagos Nigeria
Sun May 09 06:24:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@urchilla01 @rogzy_ Thought same.,Thought,0.0,0.125,en,0,0,aproko_doctor,1117925,9395,,,"urchilla01, rogzy_",Lagos Nigeria
Sun May 09 05:20:06 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@DrOnuigweC @Bolanle_QueenB @Okizle I doubt it would, but then again. Nigeria.",I doubt would Nigeria,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,"DrOnuigweC, Bolanle_QueenB, Okizle",Lagos Nigeria
Sat May 08 18:16:01 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","It's very okay to say ""I forgive you, but I don't want to have anything to do with you again""

Learnt that from Amanda this afternoon.",It 's okay say `` I forgive I n't want anything '' Learnt Amanda afternoon,0.65,0.65,en,0,0,aproko_doctor,1117925,9395,,,,Lagos Nigeria
Sat May 08 18:05:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @OtegaEjite: Fr, @aproko_doctor is way cooler in person... His tweets always looks like he's shouting at us😂😂
I got to even know his rea…",Fr way cooler person ... His tweets always looks like 's shouting usI got even know rea,0.0,0.0,en,233,24,aproko_doctor,1117925,9395,,,"OtegaEjite, aproko_doctor",Lagos Nigeria
Sat May 08 17:49:05 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@phunky_michelle Wish I was there in person.,Wish I person,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,phunky_michelle,Lagos Nigeria
Sat May 08 17:21:50 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I spoke at #TEDxFUTO today, wonderful reception, shared ideas.

Sometimes, we don't know the impact of what we do until we meet the people we're impacting physically.

Glad to see my work hasn't been in vain, young people are taking their health serious.",I spoke today wonderful reception shared ideas.Sometimes n't know impact meet people 're impacting physically.Glad see work n't vain young people taking health serious,0.3166666666666667,0.7666666666666666,en,0,0,aproko_doctor,1117925,9395,,TEDxFUTO,,Lagos Nigeria
Sat May 08 17:13:00 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @noghayangbon: @aproko_doctor at this point sir i really would like to know your full name if you don't mind.
I can't believe I've learn…",point sir really would like know full name n't mind.I ca n't believe I 've learn,0.275,0.375,en,123,12,aproko_doctor,1117925,9395,,,"noghayangbon, aproko_doctor",Lagos Nigeria
Sat May 08 11:03:30 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Chef_Kachi @TEDxFUTO Blocked.,Blocked,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,"Chef_Kachi, TEDxFUTO",Lagos Nigeria
Sat May 08 10:45:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Oliviadora6 @_The100kclub https://t.co/3XGAh34A3f

Try this link",link,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,False,,"Oliviadora6, _The100kclub",Lagos Nigeria
Sat May 08 10:43:05 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@kingsleyogbiti @TEDxFUTO Thank you,Thank,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,"kingsleyogbiti, TEDxFUTO",Lagos Nigeria
Sat May 08 10:37:53 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Landed Owerri, let's share ideas @TEDxFUTO https://t.co/bWW577Z6FP",Landed Owerri let 's share ideas,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,False,,TEDxFUTO,Lagos Nigeria
Sat May 08 10:24:55 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @IamKingsleyOgar: Join @aproko_doctor, Mark Angel, Monalisa Chinda and a host of other seasoned Professionals in Port Harcourt at the #S…",Join Mark Angel Monalisa Chinda host seasoned Professionals Port Harcourt,0.0625,0.3125,en,117,28,aproko_doctor,1117925,9395,,,"IamKingsleyOgar, aproko_doctor",Lagos Nigeria
Sat May 08 05:49:40 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Do you wake at the same time every day?

Try it. This helps set your body's internal clock properly.",Do wake time every day Try This helps set body 's internal clock properly,0.0,0.075,en,0,0,aproko_doctor,1117925,9395,,,,Lagos Nigeria
Sat May 08 05:45:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Kits_Shop: Adidas Bromfield Trainers

Foot-hugging knit upper 

Promo: 10% discount _
Phone/Whatsapp: 08039562419
Telegram:https://t.co…",Adidas Bromfield TrainersFoot-hugging knit upper Promo discount _Phone/Whatsapp Telegram,0.0,0.0,en,192,95,aproko_doctor,1117925,9395,,,Kits_Shop,Lagos Nigeria
Fri May 07 20:48:50 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@proudnursemj Hmmm. Where's your Indian man?,Hmmm Where 's Indian man,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,proudnursemj,Lagos Nigeria
Fri May 07 20:31:37 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@trending_medic What do you think?,What think,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,trending_medic,Lagos Nigeria
Fri May 07 19:21:57 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@TheEmmaIbekwe I didn't want to talk about that one before they say you're lying.,I n't want talk one say 're lying,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,TheEmmaIbekwe,Lagos Nigeria
Fri May 07 19:21:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @OfficialPhaid: 😭😭😭Pot dey get manual???.. Abi wch kain lyf be this?,Pot dey get manual .. Abi wch kain lyf,0.0,0.0,en,108,17,aproko_doctor,1117925,9395,,,OfficialPhaid,Lagos Nigeria
Fri May 07 18:55:36 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@a2tem You dey mind am?,You dey mind,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,a2tem,Lagos Nigeria
Fri May 07 18:53:02 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ChimdiIbeawuchi Omalicha nwanyi, nwanne mmadu",Omalicha nwanyi nwanne mmadu,0.0,0.0,ht,0,0,aproko_doctor,1117925,9395,,,ChimdiIbeawuchi,Lagos Nigeria
Fri May 07 18:50:21 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Wulengme @abluckyi @Zubairthedream Lol😂😂,Lol,0.0,0.0,und,0,0,aproko_doctor,1117925,9395,,,"Wulengme, abluckyi, Zubairthedream",Lagos Nigeria
Fri May 07 18:48:25 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@realdanielemeka Guy, being poor is enough motivation",Guy poor enough motivation,-0.2,0.55,en,0,0,aproko_doctor,1117925,9395,,,realdanielemeka,Lagos Nigeria
Fri May 07 18:48:05 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @realdanielemeka: Nonso works hard o, sometimes I check myself to know if I’m the one pushing him too much 🥲",Nonso works hard sometimes I check know Im one pushing much,-0.04583333333333334,0.37083333333333335,en,418,23,aproko_doctor,1117925,9395,,,realdanielemeka,Lagos Nigeria
Fri May 07 18:47:43 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@raspberries_569 @_The100kclub Click this link:
https://t.co/zdpwhZZdfo",Click link,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,False,,"raspberries_569, _The100kclub",Lagos Nigeria
Fri May 07 18:45:39 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Abraham_Obubo Miss me with those pots abeg!,Miss pots abeg,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,Abraham_Obubo,Lagos Nigeria
Fri May 07 18:44:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",It was when I got married that I knew a set of pots could cost as much as 300k. What?! Pot?! To cook? https://t.co/ot3rho5CYf,It I got married I knew set pots could cost much k What Pot To cook,0.28125,0.225,en,0,0,aproko_doctor,1117925,9395,False,,,Lagos Nigeria
Fri May 07 18:41:47 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @_The100kclub: We are supporting the treatment of Anuoluwapo Asiwaju's illness and we have successfully remitted 90,000 NGN for the chem…",We supporting treatment Anuoluwapo Asiwaju 's illness successfully remitted NGN chem,0.5,0.6,en,199,193,aproko_doctor,1117925,9395,,,_The100kclub,Lagos Nigeria
Fri May 07 18:19:14 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Zubairthedream 100k from where!,k,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,Zubairthedream,Lagos Nigeria
Fri May 07 18:18:15 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@YourBabysDoctor @chrystyn90 @Timileh1n @Okizle @detomiwa @OlaitDele154 It's the mindset of students that we need to change, we don't see ""learning"" we just wanted to tick boxes.",It 's mindset students need change n't see `` learning '' wanted tick boxes,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,"YourBabysDoctor, chrystyn90, Timileh1n, Okizle, detomiwa, OlaitDele154",Lagos Nigeria
Fri May 07 18:15:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@bowNarrow007 Goodluck trying to convince Twitter.,Goodluck trying convince Twitter,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,bowNarrow007,Lagos Nigeria
Fri May 07 18:08:24 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @lovdayo: HELP the brilliant Dr.  IKEOLUWAPO STUDY CLINICAL RESEARCH https://t.co/4RPYsbTe3P 

Every amount matters. Let's do this.",HELP brilliant Dr. IKEOLUWAPO STUDY CLINICAL RESEARCH Every amount matters Let 's,0.9,1.0,en,63,91,aproko_doctor,1117925,9395,False,,lovdayo,Lagos Nigeria
Fri May 07 18:07:43 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","When was the last time you had some ""me"" time. Just you, no lover, no children, no responsibility, nothing. Just you. No phones, nothing.

Create time for it. You are important also.",When last time `` '' time Just lover children responsibility nothing Just No phones nothing.Create time You important also,0.2,0.5333333333333333,en,0,0,aproko_doctor,1117925,9395,,,,Lagos Nigeria
Fri May 07 17:23:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @PeopleWeySabi: A lot of people have been asking if Family planning methods can fail. 
The answer is YES, however, most modern family pl…",A lot people asking Family planning methods fail The answer YES however modern family pl,0.06666666666666667,0.36666666666666664,en,49,19,aproko_doctor,1117925,9395,,,PeopleWeySabi,Lagos Nigeria
Fri May 07 17:22:47 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @healthertainer: The worst mistake any lady would make is getting married to someone who feels threatened by their success and growth.…,The worst mistake lady would make getting married someone feels threatened success growth,-0.15,0.4166666666666667,en,446,141,aproko_doctor,1117925,9395,,,healthertainer,Lagos Nigeria
Fri May 07 17:06:23 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @aproko_doctor: What happens inside your lungs when you smoke cigarettes and shisha... https://t.co/lIH29K115X,What happens inside lungs smoke cigarettes shisha ...,0.0,0.0,en,9919,4190,aproko_doctor,1117925,9395,False,,aproko_doctor,Lagos Nigeria
Fri May 07 17:01:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @_bambootv: I THREW AWAY AN OPPORTUNITY TO WORK WITH @oxladeofficial BEFORE HE BLEW// @iamricoswavey IN THE GARAGE WITH @Mkaycee_ //ep1…,I THREW AWAY AN OPPORTUNITY TO WORK WITH BEFORE HE BLEW// IN THE GARAGE WITH //ep1,0.0,0.0,en,180,49,aproko_doctor,1117925,9395,,,"_bambootv, oxladeofficial, iamricoswavey, Mkaycee_",Lagos Nigeria
