,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,screen_count,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries,timestamp
4135,Thu Jun 17 10:52:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","List of Countries where Twitter is Banned: 

- North Korea
- China 
- Iran
- Turkmenistan 
- Nigeria 

Anyone who wants India to be added to this list is doing a big disservice to the nation by downgrading India to the level of these countries.",List Countries Twitter Banned North Korea- China Iran- Turkmenistan Nigeria Anyone wants India added list big disservice nation downgrading India level countries,"Sentiment(polarity=0.1, subjectivity=0.1)",0.1,0.1,en,0,0,ravisha1963,93870,521,932,,,dhruv_rathee,,"New Delhi, India",2021-06-17 10:52:18+00:00
4136,Thu Jun 17 10:52:19 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","When will 302 be added in a clear cut Murdér case ? Elites are getting away with heinous crimes like Murder. Action against such will help restore our faith in Democracy &amp; Judiciary. 
@narendramodi @narcoticsbureau @ips_nupurprasad 

- No Bail 4 Criminal Pithani",When added clear cut Murdr case Elites getting away heinous crimes like Murder Action help restore faith Democracy amp Judiciary No Bail Criminal Pithani,"Sentiment(polarity=-0.06666666666666667, subjectivity=0.3444444444444444)",-0.06666666666666667,0.3444444444444444,en,0,0,Obliterate_Girl,57449,4846,1128,,,selfmusingfan,,Your Brain RN,2021-06-17 10:52:19+00:00
4137,Thu Jun 17 10:52:20 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1. Twitter is banned in Nigeria🇳🇬

Nigeria🇳🇬 trending globally on Twitter - youth against police brutality

2. #Crypto is banned in Nigeria🇳🇬

Nigeria🇳🇬 leading globally in #Bitcoin peer-to-peer trades

This is what happens when the people know where the power belongs

#KeepitOn",Twitter banned NigeriaNigeria trending globally Twitter youth police brutality2 banned NigeriaNigeria leading globally peer-to-peer tradesThis happens people know power belongs,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Londynt6w,55,0,24,,Crypto,kabi_hillary,,,2021-06-17 10:52:20+00:00
4138,Thu Jun 17 10:52:21 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Breaking  News
Malawi have been drawn against @FAZFootball, Madagascar and @fedcomfootball Comoros group B of the @COSAFAMEDIA  2021 Cosafa Cup scheduled for South Africa between 7and 18 July 2021. https://t.co/TJwRVG3KpZ",Breaking NewsMalawi drawn Madagascar Comoros group B Cosafa Cup scheduled South Africa July,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Justoarteta,124426,1248,789,,,"FaMalawi, FAZFootball, fedcomfootball",,Lilongwe,2021-06-17 10:52:21+00:00
4139,Thu Jun 17 10:52:22 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I am a Distributor of Cash in Transit Armored Vehicles to Ghana
1. Toyato Land Crusiser 79 
2. Toyota Hilux 
Their Features include: 
&gt; Certified bullet-resistant glass
&gt;Roof and Blast Protection 
&gt;Door overlap Protection 
&gt;Run-flat tire Systems 
&gt; Upgraded Suspension systems
Etc https://t.co/BJFDzb3yoY",I Distributor Cash Transit Armored Vehicles Ghana1 Toyato Land Crusiser Toyota Hilux Their Features include gt Certified bullet-resistant glass gt Roof Blast Protection gtr overlap Protection gt Run-flat tire Systems gt Upgraded Suspension systemsEtc,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,MahiMusa5,1352,1742,2426,,,see_sea_ccc,,Ghana,2021-06-17 10:52:22+00:00
4140,Thu Jun 17 10:52:23 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Point Of View: U  - iTunes (album):

#1 Brazil
#1 Indonesia
#1 Kazakhstan
#1 Kenya
#1 Malaysia
#1 Mexico
#1 Philippines
#1 Sweden
#1 United Arab Emirates
#1 India 
#1 Turkey 
#1 Vietnam 

12x #1 🔥 

#AllYourFault_Yugyeom
@yugyeom #yugyeom #유겸
@GOT7Official #PointOfViewU",Point Of View U iTunes album Brazil Indonesia Kazakhstan Kenya Malaysia Mexico Philippines Sweden United Arab Emirates India Turkey Vietnam x,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,0,0,Janjira213,18757,119,310,,,got7infos,,,2021-06-17 10:52:23+00:00
4141,Thu Jun 17 10:52:24 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#ThursdayThoughts 🤔
@GavinWilliamson @JoshMacAlister Focus on the hidden Serious Case Reviews, where evidently Social Services and others have failed in their duty of care and effectively caused more harm than good. Systemic #injustice is rife.",Focus hidden Serious Case Reviews evidently Social Services others failed duty care effectively caused harm good Systemic rife,"Sentiment(polarity=0.055555555555555546, subjectivity=0.4611111111111112)",0.055555555555555546,0.4611111111111112,en,0,0,Wincrotty1,31190,1166,3538,,ThursdayThoughts,"iRussMartin, GavinWilliamson, JoshMacAlister",,,2021-06-17 10:52:24+00:00
4142,Thu Jun 17 10:52:25 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We are all miscreants now, aren’t we?

Only in this British created racist contraption known as the Zoological Republic of #Nigeria is asking for your God given right to self-determination make you a miscreant. 

Kudos to #IPOB for their consistency. In the end we always WIN! https://t.co/yrmT9qtWLx",We miscreants arent Only British created racist contraption known Zoological Republic asking God given right self-determination make miscreant Kudos consistency In end always WIN,"Sentiment(polarity=0.27142857142857146, subjectivity=0.4839285714285714)",0.27142857142857146,0.4839285714285714,en,0,0,uduego1,7256,295,2032,,,MaziNnamdiKanu,,Guinea,2021-06-17 10:52:25+00:00
4143,Thu Jun 17 10:52:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","In 2012, Nigeria exported ₦22.5 trillion worth of goods. In 2020, exports were ₦12.5 trillion

In the same 2020, Nigeria’s imports were over ₦7 trillion more than its exports

Except something drastic is done, the naira is headed for a major inflation streak",In Nigeria exported trillion worth goods In exports trillionIn Nigerias imports trillion exportsExcept something drastic done naira headed major inflation streak,"Sentiment(polarity=0.18125, subjectivity=0.3)",0.18125,0.3,en,0,0,avamomoh,22528,1217,563,,,NaijaClassCapt,,"Lagos, Nigeria",2021-06-17 10:52:26+00:00
4144,Thu Jun 17 10:52:27 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The NIA in its dossier listed the PFI and its political wing SDPI for involvement in the Rudresh murder case, Bangalore blast case, Kerala professor palm-chopping case, Hadiya case, and ISIS Omar-al-Hindi case, among others.
https://t.co/hk7MjmGNwB     
#देश_के_लिए_खतरा_PFI",The NIA dossier listed PFI political wing SDPI involvement Rudresh murder case Bangalore blast case Kerala professor palm-chopping case Hadiya case ISIS Omar-al-Hindi case among others,"Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1,en,0,0,AkeelAn94298679,1018,288,258,,,indiranotgandh1,,,2021-06-17 10:52:27+00:00
4145,Thu Jun 17 10:52:28 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Nigerian Ninjas please please dont forget its important for trending . Please double check your locations nd make sure it set to Nigeria 🤙🤙

Tag Alert❗❗

HOT GIRL NENGI
#NengiRebeccaHampson

We move by 9am.",Nigerian Ninjas please please dont forget important trending Please double check locations nd make sure set Nigeria Tag AlertHOT GIRL NENGI move,"Sentiment(polarity=0.3, subjectivity=0.6296296296296297)",0.3,0.6296296296296297,en,0,0,MolokoTshwarelo,10066,559,446,,,omotee_hampson,,"Midrand, South Africa🇿🇦",2021-06-17 10:52:28+00:00
4146,Thu Jun 17 10:52:29 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","It’s not a win if this time next yr we  have Juneteenth off; politicians are saying “Black Lives Matter;”Lift Every Voice plays at NFL games, &amp; MS has a new flag, but we have no new tools, laws or investment for ending voter suppression &amp; educational,economic, criminal injustice.",Its win time next yr Juneteenth politicians saying Black Lives Matter Lift Every Voice plays NFL games amp MS new flag new tools laws investment ending voter suppression amp educational economic criminal injustice,"Sentiment(polarity=0.11950757575757577, subjectivity=0.3428030303030303)",0.11950757575757577,0.3428030303030303,en,0,0,CalebTMcKee,8334,177,239,,,Sifill_LDF,,,2021-06-17 10:52:29+00:00
4147,Thu Jun 17 10:52:30 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#Ethiopia humanitarian crisis is saddening, so we must step up aid effort and demand end to #Tigray violence.

Urgent action is needed against horrific allegations of sexual violence and rape, aid being cut off, health facilities vandalism and harassment of aid workers by forces. https://t.co/2EruYcUUyQ",humanitarian crisis saddening must step aid effort demand end violence.Urgent action needed horrific allegations sexual violence rape aid cut health facilities vandalism harassment aid workers forces,"Sentiment(polarity=-0.13333333333333333, subjectivity=0.6444444444444445)",-0.13333333333333333,0.6444444444444445,en,0,0,mcynthiaf,4999,175,826,,"Ethiopia, Tigray",TanDhesi,,"London, England",2021-06-17 10:52:30+00:00
4148,Thu Jun 17 10:52:31 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","They killed my friend here in Ibadan today

Soldiers and Police couldn’t stop NURTW boys from constituting nuisance !!

We leave in a country where thugs are more powerful than the law enforcement officers!

He was stabbed to death 💔

He posted this picture some ours ago. RIP😭 https://t.co/w5iQmgUiIw",They killed friend Ibadan todaySoldiers Police couldnt stop NURTW boys constituting nuisance We leave country thugs powerful law enforcement officers He stabbed death He posted picture ago RIP,"Sentiment(polarity=0.04999999999999999, subjectivity=0.5)",0.04999999999999999,0.5,en,0,0,LibraLord88,112269,4267,4989,,,damola089,,"Ibadan, Nigeria",2021-06-17 10:52:31+00:00
4149,Thu Jun 17 10:52:32 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Two years ago, six PFI activists were held in connection with the murder of an ABVP leader in Kannur and nine were arrested for allegedly killing SFI leader Abhimanyu
https://t.co/RDZNXgzu2W
#देश_के_लिए_खतरा_PFI",Two years ago six PFI activists held connection murder ABVP leader Kannur nine arrested allegedly killing SFI leader Abhimanyu,"Sentiment(polarity=-0.1, subjectivity=0.1)",-0.1,0.1,en,0,0,RahulSuchithra,1612,166,260,,,Aman76086537,,,2021-06-17 10:52:32+00:00
4150,Thu Jun 17 10:52:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The NIA in its dossier listed the PFI and its political wing SDPI for involvement in the Rudresh murder case, Bangalore blast case, Kerala professor palm-chopping case, Hadiya case, and ISIS Omar-al-Hindi case, among others

#देश_के_लिए_खतरा_PFI",The NIA dossier listed PFI political wing SDPI involvement Rudresh murder case Bangalore blast case Kerala professor palm-chopping case Hadiya case ISIS Omar-al-Hindi case among others,"Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1,en,0,0,Sukhwin17304404,746,41,15,,,RohitYa97505849,,,2021-06-17 10:52:33+00:00
4151,Thu Jun 17 10:52:34 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[iTunes] #AllYourFault_Yugyeom

Album chart
#1 Brazil
#1 India
#1 Indonesia 
#1 Kazakhstan
#1 Kenya
#1 Malaysia
#1 Mexico
#1 Philippines
#1 Sweden
#1 Turkey
#1 UAE
#1 Vietnam
#1 Hong Kong

13 x #1s 👏 

Check out #PointOfViewU 
https://t.co/aMeMDCmb6T

#Yugyeom  #유겸  @yugyeom https://t.co/IE8rCE9CKQ",iTunes chart Brazil India Indonesia Kazakhstan Kenya Malaysia Mexico Philippines Sweden Turkey UAE Vietnam Hong Kong13 x Check //,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,0,0,Rutty1990,50342,3468,888,,AllYourFault_Yugyeom,AlwaysForGyeom,,"Bangkok, Thailand",2021-06-17 10:52:34+00:00
4152,Thu Jun 17 10:52:35 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Food has become so expensive that people now buy pieces of yams because they can't afford a full tuber.

This is happening currently in Nigeria.",Food become expensive people buy pieces yams ca n't afford full tuber.This happening currently Nigeria,"Sentiment(polarity=-0.05000000000000001, subjectivity=0.5499999999999999)",-0.05000000000000001,0.5499999999999999,en,0,0,Son_of_Yesua,2226,1583,1983,,,aproko_doctor,,,2021-06-17 10:52:35+00:00
4153,Thu Jun 17 10:52:36 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#SriSriTweets: Lack of ambition or being over-ambitious are both detrimental to one’s growth. The former causes lethargy &amp;frustration and the latter gives rise to stress &amp; corruption. To succeed in life one needs measured ambition, keenness of observation and a balanced outlook. https://t.co/gy4RYtJjep",Lack ambition over-ambitious detrimental ones growth The former causes lethargy amp frustration latter gives rise stress amp corruption To succeed life one needs measured ambition keenness observation balanced outlook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,chandra19373309,71,4,2,,SriSriTweets,FollowingSriSri,,,2021-06-17 10:52:36+00:00
4154,Thu Jun 17 10:52:37 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anyway, anyone who is still interested in being the President of Nigeria is not suited to be the President of Nigeria. 

The way forward is constitutional and structural reforms propelled by a mass agitation of the people for this, not another self-appointed messiah.",Anyway anyone still interested President Nigeria suited President Nigeria The way forward constitutional structural reforms propelled mass agitation people another self-appointed messiah,"Sentiment(polarity=0.25, subjectivity=0.5)",0.25,0.5,en,0,0,Diesel4men,17151,6784,5028,,,ayosogunro,,Nigeria,2021-06-17 10:52:37+00:00
4155,Thu Jun 17 10:52:38 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","These are Ghanaian children in a school at Zebilla, a District capital. This is how they study. Yet, the gov't of Ghana abondons a presidential jet and chatters a luxurious jet at GHC2,000 a minute for Presidential travels so the President will be able to shower in the plane? https://t.co/eM6RpMqTqH","These Ghanaian children school Zebilla District capital This study Yet gov't Ghana abondons presidential jet chatters luxurious jet GHC2,000 minute Presidential travels President able shower plane","Sentiment(polarity=0.5, subjectivity=0.625)",0.5,0.625,en,0,0,JayqMaame,1622,99,103,,,sulemana,,,2021-06-17 10:52:38+00:00
4156,Thu Jun 17 10:52:39 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Beste @Arinda_C 
Gaat u zich eens enorm diep schamen hierom. En leest u nog eens Opiumwet 13b na. Daarin staat duidelijk de BEVOEGDHEID, niet de plicht, om panden te sluiten.

U besluit willens en wetens kwetsbare mensen dakloos te maken. 

Hopelijk slaapt u wel lekker vannacht.",Beste Gaat u zich eens enorm diep schamen hierom En leest u nog eens Opiumwet b na Daarin staat duidelijk de BEVOEGDHEID niet de plicht om panden te sluiten.U besluit willens en wetens kwetsbare mensen dakloos te maken Hopelijk slaapt u wel lekker vannacht,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,nl,0,0,hanspij,95923,773,1047,,,"Kiel_halen, Arinda_C",,,2021-06-17 10:52:39+00:00
4157,Thu Jun 17 10:52:40 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","I'll just keep saying it until I'm blue in the face.

Stop 👏 vaulting 👏 rips 👏 from 👏 other 👏 games. 👏

It's not an original work. It's theft. You are not entitled to any money for porting it, especially to another game.",I 'll keep saying I 'm blue face.Stop vaulting rips games It 's original work It 's theft You entitled money porting especially another game,"Sentiment(polarity=-0.0062500000000000056, subjectivity=0.5625)",-0.0062500000000000056,0.5625,en,0,0,SyphaFlowen,3492,975,657,,,neathazurwaters,,,2021-06-17 10:52:40+00:00
4158,Thu Jun 17 10:52:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[iTunes] #AllYourFault_Yugyeom

Album chart
#1 Brazil
#1 India
#1 Indonesia 
#1 Kazakhstan
#1 Kenya
#1 Malaysia
#1 Mexico
#1 Philippines
#1 Sweden
#1 Turkey
#1 UAE
#1 Vietnam
#1 Hong Kong

13 x #1s 👏 

Check out #PointOfViewU 
https://t.co/aMeMDCmb6T

#Yugyeom  #유겸  @yugyeom https://t.co/IE8rCE9CKQ",iTunes chart Brazil India Indonesia Kazakhstan Kenya Malaysia Mexico Philippines Sweden Turkey UAE Vietnam Hong Kong13 x Check //,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,0,0,TookTik1a,400249,568,469,,AllYourFault_Yugyeom,AlwaysForGyeom,,thailand,2021-06-17 10:52:41+00:00
4159,Thu Jun 17 10:52:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Just when the streets of Lagos thought they’ve seen enough of Erica Nlewedim’s gorgeous face, Chinneylove and MTVBASE said “hold my StarRadler and legend cos we charged on Supakomando” 😍😍😍

Keep it coming! ✨✨✨✨✨ https://t.co/quMl1EzV6i",Just streets Lagos thought theyve seen enough Erica Nlewedims gorgeous face Chinneylove MTVBASE said hold StarRadler legend cos charged Supakomando Keep coming,"Sentiment(polarity=0.35, subjectivity=0.7)",0.35,0.7,en,0,0,adaukwuone,140693,1196,853,,,tianaStarrrr,,Nigeria,2021-06-17 10:52:42+00:00
4160,Thu Jun 17 10:52:43 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FG discloses that the contruction of $11bn Lagos-Calabar Coastal Railway of 1,400km linking 10 states will start before the end of the year and assures that contractors will move to site!",FG discloses contruction 11bn Lagos-Calabar Coastal Railway km linking states start end year assures contractors move site,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,LeoTerfaUtor,37370,1000,274,,,Gen_Buhar,,"Abuja, Nigeria",2021-06-17 10:52:43+00:00
4161,Thu Jun 17 10:52:44 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Malem2 ngobrol sm temen soal isu ini:

- cewe jgn terlalu pinter, nnti cowok minder
- cewe jgn ngejar karir, ntar cowok gada yg berani
- cewe jgn punya mimpi, soalnya cowok egonya tinggi

Dipikir2 ini kan masalah insecurity sbgian cowok ya. Knp malah para cewe yg tanggung jawab?",Malem2 ngobrol sm temen soal isu ini cewe jgn terlalu pinter nnti cowok minder- cewe jgn ngejar karir ntar cowok gada yg berani- cewe jgn punya mimpi soalnya cowok egonya tinggiDipikir2 ini kan masalah insecurity sbgian cowok ya Knp malah para cewe yg tanggung jawab,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,0,0,themid8sun,40380,99,378,,,angga_fzn,,,2021-06-17 10:52:44+00:00
4162,Thu Jun 17 10:52:45 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Significant that leading #republican #US congressman McCaul uses #genocide term to describe #Nobel laureat #AbiyAhmed’s #war in #Tigray #Ethiopia | The National https://t.co/NlSPPMgRPT,Significant leading congressman McCaul uses term describe laureat The National,"Sentiment(polarity=0.375, subjectivity=0.875)",0.375,0.875,en,0,0,AwateTigray,1789,446,745,,"republican, US, genocide, Nobel, AbiyAhmed",KjetilTronvoll,,,2021-06-17 10:52:45+00:00
4163,Thu Jun 17 10:52:46 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Shiv Sena leader &amp; ex-Mumbai encounter cop Pradeep Sharma arrested by NIA in Antilia bomb scare &amp; Mansukh Hiran murder cases https://t.co/Zi3lqYjv9b,Shiv Sena leader amp ex-Mumbai encounter cop Pradeep Sharma arrested NIA Antilia bomb scare amp Mansukh Hiran murder cases,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Jedi_Ankush,175619,211,389,,,ShivAroor,,"Melbourne, Victoria",2021-06-17 10:52:46+00:00
4164,Thu Jun 17 10:52:47 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[iTunes] #AllYourFault_Yugyeom

Album chart
#1 Brazil
#1 India
#1 Indonesia 
#1 Kazakhstan
#1 Kenya
#1 Malaysia
#1 Mexico
#1 Philippines
#1 Sweden
#1 Turkey
#1 UAE
#1 Vietnam
#1 Hong Kong

13 x #1s 👏 

Check out #PointOfViewU 
https://t.co/aMeMDCmb6T

#Yugyeom  #유겸  @yugyeom https://t.co/IE8rCE9CKQ",iTunes chart Brazil India Indonesia Kazakhstan Kenya Malaysia Mexico Philippines Sweden Turkey UAE Vietnam Hong Kong13 x Check //,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,0,0,jinpatt04,176410,147,454,,AllYourFault_Yugyeom,AlwaysForGyeom,,7 or Never / One of Ahgases,2021-06-17 10:52:47+00:00
4165,Thu Jun 17 10:52:48 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Men who who  walk around then time time for food to eat minus work

Men who even claim to be real fighters like Mau Mau 

Men who bringing down NHIF by stealing it

Men who go for others women
Mwenda Mbijiwe Maseno Kasarani  Huduma Namba
#LuoCuturalAmbassadors #JaluoDakDichiel",Men walk around time time food eat minus workMen even claim real fighters like Mau Mau Men bringing NHIF stealing itMen go others womenMwenda Mbijiwe Maseno Kasarani Huduma Namba,"Sentiment(polarity=0.05, subjectivity=0.2)",0.05,0.2,en,0,0,LuoCulturalAmba,250,44,30,,,MigunaTEAM,, Migori county Kenya,2021-06-17 10:52:48+00:00
4166,Thu Jun 17 10:52:49 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",What is the language of Nigeria? What is the culture of Nigeria? What is the education of Nigeria? Who created Nigeria? What is religion of Nigeria? If you look at this questions. You will see that it all rooted to British doing. So tell me. Are we still not British slaves?,What language Nigeria What culture Nigeria What education Nigeria Who created Nigeria What religion Nigeria If look questions You see rooted British So tell Are still British slaves,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,The_shaminator,13288,655,658,,,funshographix,,West,2021-06-17 10:52:49+00:00
4167,Thu Jun 17 10:52:50 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A murder indictment is good news but it's also a good time to remember that Oklahoma and  Florida have legalized this type of assault and other red states will soon be on board. #PROTESTING 
https://t.co/gpQ9DCLLXY",A murder indictment good news 's also good time remember Oklahoma Florida legalized type assault red states soon board,"Sentiment(polarity=0.4666666666666666, subjectivity=0.4000000000000001)",0.4666666666666666,0.4000000000000001,en,0,0,Cynthia70849186,47639,767,1522,,,WildPalmsLtd,,United States,2021-06-17 10:52:50+00:00
4168,Thu Jun 17 10:52:51 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The gays will always exist. 

We will seat beside you on the plane. We are your bankers, lawyers, children, pastors, and even your police officers. 

2000 years later, still gay. 

You can harass, assault, murder, torture and discriminate but the gays will always outlive your BS.",The gays always exist We seat beside plane We bankers lawyers children pastors even police officers years later still gay You harass assault murder torture discriminate gays always outlive BS,"Sentiment(polarity=0.20833333333333334, subjectivity=0.2916666666666667)",0.20833333333333334,0.2916666666666667,en,0,0,NigelCharm,5348,1255,1629,,,EmmanuelSadi_,,"Harare, Zimbabwe",2021-06-17 10:52:51+00:00
4169,Thu Jun 17 10:52:52 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The next kidnapping victim might be you, your mother , your dad , your sister , your brother , your cousin , your aunt/uncle or your friend...stay vigilant, stay dangerous",The next kidnapping victim might mother dad sister brother cousin aunt/uncle friend ... stay vigilant stay dangerous,"Sentiment(polarity=-0.225, subjectivity=0.3166666666666667)",-0.225,0.3166666666666667,en,0,0,LobzKip,6233,570,591,,,Dreymwangi,,Mlolongo,2021-06-17 10:52:52+00:00
4170,Thu Jun 17 10:52:53 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","“The only thing that will avoid further punitive measures is real, immediate, verifiable and irreversible actions by Ethiopia to allow in humanitarian access, withdraw Eritrean forces and a ceasefire.” https://t.co/ayfAs9RvbB",The thing avoid punitive measures real immediate verifiable irreversible actions Ethiopia allow humanitarian access withdraw Eritrean forces ceasefire,"Sentiment(polarity=0.2, subjectivity=0.30000000000000004)",0.2,0.30000000000000004,en,0,0,WediAlula2012,1920,97,1863,,,_hudsonc,,"Nairobi, Kenya",2021-06-17 10:52:53+00:00
4171,Thu Jun 17 10:52:54 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","June 11/21 - Bald Eagle - Race Point, Campbell River, British Columbia, CANADA 🇨🇦
#baldeagle
#birdtwitter
#nature
#wildlifephptography https://t.co/1X9MBuRnHC",June /21 Bald Eagle Race Point Campbell River British Columbia CANADA,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,small_talk77,374551,7417,5886,,"baldeagle, birdtwitter, nature",Suzanne44023422,,Genoa 🇮🇹,2021-06-17 10:52:54+00:00
4172,Thu Jun 17 10:52:55 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Daily Trust reports that parents of the 136 abducted from Tegina have started begging in mosques &amp; churches in their bid to raise the stipulated ransom, now reduced from N200m to N150m. Many of the children are reported seriously ill as they conclude their 3rd week in captivity.",Daily Trust reports parents abducted Tegina started begging mosques amp churches bid raise stipulated ransom reduced N200m N150m Many children reported seriously ill conclude rd week captivity,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,en,0,0,_Mezeec_,133,27,101,,,bulamabukarti,,,2021-06-17 10:52:55+00:00
4173,Thu Jun 17 10:52:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","🇪🇸 ¡Billete para el Campeonato del Mundo 2021 conseguido! ¡Enhorabuena!

🇬🇧 Ticket to Spain 2021 confirmed! Congratulations!

✔️ Angola 🇦🇴
✔️ @EN_Tunisie_HB 🇹🇳
✔️ Cameroon 🇨🇲
✔️ Republic of the Congo 🇨🇬

#⃣ #SheLovesHandball",Billete para el Campeonato del Mundo conseguido Enhorabuena Ticket Spain confirmed Congratulations Angola Cameroon Republic Congo,"Sentiment(polarity=0.4, subjectivity=1.0)",0.4,1.0,es,0,0,JArnedillo2,49879,1046,5001,,,SheLOVsHandball,,,2021-06-17 10:52:56+00:00
4174,Thu Jun 17 10:52:57 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","الإمدادات الطبية ... الطريق منحدرا

طيلة عملي بالهيئة العامة للإمدادات الطبية هنالك برتوكولات للشراء نحفظها عن ظهر قلب برتوكولات لا يمكن تجاوزها. احد هذه البرتوكولات يخص العلاجات ذات النطاق الضيق Narrow therapeutic drugs ودي منها صنف Tegretol +",... Narrow therapeutic drugs Tegretol,"Sentiment(polarity=-0.2, subjectivity=0.4)",-0.2,0.4,ar,0,0,BugheadGuy,37895,3284,1643,,,Mohd_Sidahmed,,Omdurman,2021-06-17 10:52:57+00:00
